,Unnamed: 0,accident_id,accident_year,outcome,num_parties,party1_type,party2_type,accident_nature,road_situation,built_up_area,speed_limit_kmh,street_lighting,road_surface,road_condition,light_condition,weather_condition,street_name,municipality,shape,geometry,longitude,latitude,cluster,future_hotspot_spatial,outcome_encoded,future_hotspot_pred
3456,217242,20210004411,2021,Letsel,1,bromfiets,unknown,Eenzijdig,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Sneeuw/ijzel,Daglicht,Regen,Van Leijenberghlaan,amsterdam,POINT (120374.84699999914 482746.7019999996),POINT (4.8792294469991715 52.331561421789196),4.879229446999172,52.3315614217892,1,1,1,1
3457,217326,20210039456,2021,Letsel,2,bromfiets,personenauto,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Droog,Diemerparklaan,amsterdam,POINT (128289.55860000104 485324.21979999915),POINT (4.995136191331757 52.35516818994949),4.995136191331757,52.35516818994949,-1,0,1,0
3458,217547,20220177057,2022,Uitsluitend materiele schade,2,bromfiets,motor,Onbekend,Rechte weg,Binnen,50.0,Niet brandend,Beton,Droog,Daglicht,Droog,Transvaalstraat,amsterdam,POINT (123711.27199999988 485420.44200000167),POINT (4.927926977745043 52.3557913359856),4.927926977745043,52.3557913359856,1,1,2,1
3459,217549,20220178001,2022,Letsel,2,snorfiets,fiets,Frontaal,Rechte weg,Binnen,30.0,Brandend,Overig asfalt,Nat,Duisternis,Regen,2e C Huygensstr,amsterdam,POINT (120034.94999999925 486115.93400000036),POINT (4.873893083299891 52.36182026528217),4.873893083299891,52.36182026528217,1,1,1,1
3460,217599,20220177834,2022,Letsel,2,fiets,fiets,Onbekend,Rechte weg,Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Museumplein,amsterdam,POINT (120632.33320000023 485568.22309999913),POINT (4.8827187209600105 52.3569355213319),4.8827187209600105,52.3569355213319,1,1,1,1
3461,217654,20220142199,2022,Uitsluitend materiele schade,2,bromfiets,personenauto,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Monnikendammerplantsoen,amsterdam,POINT (125292.00690000132 489271.45910000056),POINT (4.95078904004378 52.39048951927633),4.95078904004378,52.39048951927633,1,1,2,1
3462,217664,20220178196,2022,Letsel,1,fiets,unknown,Eenzijdig,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Droog,Jan Evertsenstraat,amsterdam,POINT (118610.4459999986 487085.38500000164),POINT (4.852876303340045 52.370440449511406),4.852876303340045,52.370440449511406,1,1,1,1
3463,217870,20220141341,2022,Uitsluitend materiele schade,2,personenauto,fiets,Flank,Bocht,Binnen,30.0,Brandend,ZOAB,Droog,Duisternis,Droog,M.Nijhoffstraat,amsterdam,POINT (131214.44570000097 480547.53510000184),POINT (5.038405520082999 52.312372146023975),5.038405520082999,52.312372146023975,-1,0,2,0
3464,218098,20230050753,2023,Letsel,2,bromfiets,fiets,Flank,"Kruispunt, 4 takken",Binnen,Unknown,Niet brandend,Klinkers,Droog,Daglicht,Droog,Korte Prinsengracht,amsterdam,POINT (121113.73020000011 488283.90740000084),POINT (4.889511179878944 52.38137207660279),4.889511179878944,52.38137207660279,1,1,1,1
3465,218205,20230039854,2023,Uitsluitend materiele schade,2,personenauto,bromfiets,Kop/staart,Rechte weg,Binnen,50.0,Brandend,Overig asfalt,Droog,Duisternis,Droog,Bilderdijkstraat,amsterdam,POINT (119978.97599999979 486574.91000000015),POINT (4.873023575454423 52.3659416474204),4.873023575454423,52.3659416474204,1,1,2,1
3466,218235,20230049252,2023,Uitsluitend materiele schade,2,bromfiets,personenauto,Kop/staart,Rotonde,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Zacharias Jansestraat,amsterdam,POINT (123846.96519999951 485235.8484000005),POINT (4.929935807567807 52.35414003716326),4.929935807567807,52.35414003716326,1,1,2,1
3467,218297,20230066255,2023,Letsel,2,fiets,fiets,Kop/staart,Rechte weg,Binnen,30.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Albatrospad,amsterdam,POINT (123373.70300000161 488999.3200000003),POINT (4.9226353276120935 52.387936544921104),4.9226353276120935,52.387936544921104,1,1,1,1
3468,218324,20230049396,2023,Letsel,4,personenauto,fiets,Onbekend,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Marathonweg,amsterdam,POINT (119416.99799999967 484449.2109999992),POINT (4.8649977654967875 52.34680125628139),4.864997765496788,52.34680125628139,1,1,1,1
3469,218334,20230066158,2023,Letsel,2,snorfiets,boom,Vast voorwerp,Rechte weg,Binnen,30.0,Niet aanwezig,ZOAB,Droog,Daglicht,Droog,Plesmanlaan,amsterdam,POINT (116234.52100000158 484957.25),POINT (4.818236189198529 52.351151845921564),4.818236189198529,52.35115184592157,1,1,1,1
3470,218498,20220211659,2022,Uitsluitend materiele schade,2,bestelauto,bromfiets,Flank,"Kruispunt, 4 takken",Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Gerrit van der Veenstr,amsterdam,POINT (119901.71420000121 484672.8033999987),POINT (4.872087732013099 52.34884192243797),4.872087732013099,52.34884192243797,1,1,2,1
